380
3.1434090537e-02 2.9003990939e-02
3.0825170768e-02 2.8750321300e-02
3.0227671175e-02 2.8498302586e-02
2.9641391994e-02 2.8247940181e-02
2.9066136396e-02 2.7999238876e-02
2.8501710474e-02 2.7752202890e-02
2.7947923215e-02 2.7506835887e-02
2.7404586479e-02 2.7263140992e-02
2.6871514976e-02 2.7021120811e-02
2.6348526243e-02 2.6780777445e-02
2.5835440615e-02 2.6542112508e-02
2.5332081202e-02 2.6305127139e-02
2.4838273865e-02 2.6069822023e-02
2.4353847185e-02 2.5836197403e-02
2.3878632439e-02 2.5604253095e-02
2.3412463572e-02 2.5373988500e-02
2.2955177169e-02 2.5145402625e-02
2.2506612429e-02 2.4918494090e-02
2.2066611132e-02 2.4693261143e-02
2.1635017616e-02 2.4469701674e-02
2.1211678744e-02 2.4247813229e-02
2.0796443875e-02 2.4027593020e-02
2.0389164839e-02 2.3809037937e-02
1.9989695903e-02 2.3592144563e-02
1.9597893744e-02 2.3376909181e-02
1.9213617418e-02 2.3163327788e-02
1.8836728331e-02 2.2951396106e-02
1.8467090212e-02 2.2741109592e-02
1.8104569076e-02 2.2532463446e-02
1.7749033203e-02 2.2325452627e-02
1.7400353102e-02 2.2120071856e-02
1.7058401486e-02 2.1916315629e-02
1.6723053237e-02 2.1714178227e-02
1.6394185383e-02 2.1513653723e-02
1.6071677061e-02 2.1314735991e-02
1.5755409496e-02 2.1117418715e-02
1.5445265965e-02 2.0921695398e-02
1.5141131770e-02 2.0727559368e-02
1.4842894212e-02 2.0535003789e-02
1.4550442558e-02 2.0344021665e-02
1.4263668015e-02 2.0154605848e-02
1.3982463699e-02 1.9966749049e-02
1.3706724611e-02 1.9780443838e-02
1.3436347605e-02 1.9595682659e-02
1.3171231361e-02 1.9412457828e-02
1.2911276361e-02 1.9230761547e-02
1.2656384855e-02 1.9050585904e-02
1.2406460839e-02 1.8871922883e-02
1.2161410028e-02 1.8694764368e-02
1.1921139825e-02 1.8519102149e-02
1.1685559300e-02 1.8344927927e-02
1.1454579160e-02 1.8172233320e-02
1.1228111724e-02 1.8001009869e-02
1.1006070900e-02 1.7831249037e-02
1.0788372154e-02 1.7662942225e-02
1.0574932490e-02 1.7496080765e-02
1.0365670424e-02 1.7330655930e-02
1.0160505958e-02 1.7166658941e-02
9.9593605568e-03 1.7004080966e-02
9.7621571229e-03 1.6842913125e-02
9.5688199747e-03 1.6683146496e-02
9.3792748215e-03 1.6524772118e-02
9.1934487410e-03 1.6367780996e-02
9.0112701562e-03 1.6212164100e-02
8.8326688128e-03 1.6057912374e-02
8.6575757573e-03 1.5905016735e-02
8.4859233146e-03 1.5753468079e-02
8.3176450662e-03 1.5603257284e-02
8.1526758292e-03 1.5454375210e-02
7.9909516351e-03 1.5306812705e-02
7.8324097086e-03 1.5160560608e-02
7.6769884472e-03 1.5015609749e-02
7.5246274013e-03 1.4871950953e-02
7.3752672536e-03 1.4729575043e-02
7.2288497999e-03 1.4588472843e-02
7.0853179293e-03 1.4448635179e-02
6.9446156053e-03 1.4310052880e-02
6.8066878469e-03 1.4172716782e-02
6.6714807100e-03 1.4036617733e-02
6.5389412689e-03 1.3901746589e-02
6.4090175986e-03 1.3768094218e-02
6.2816587567e-03 1.3635651506e-02
6.1568147663e-03 1.3504409352e-02
6.0344365984e-03 1.3374358676e-02
5.9144761549e-03 1.3245490416e-02
5.7968862524e-03 1.3117795532e-02
5.6816206051e-03 1.2991265007e-02
5.5686338093e-03 1.2865889848e-02
5.4578813267e-03 1.2741661089e-02
5.3493194696e-03 1.2618569791e-02
5.2429053845e-03 1.2496607041e-02                                  
5.1385970380e-03 1.2375763959e-02                                  
5.0363532008e-03 1.2256031694e-02                                  
4.9361334339e-03 1.2137401428e-02                                  
4.8378980735e-03 1.2019864376e-02                                  
4.7416082172e-03 1.1903411787e-02                                  
4.6472257098e-03 1.1788034945e-02                                  
4.5547131297e-03 1.1673725170e-02                                  
4.4640337754e-03 1.1560473820e-02                                  
4.3751516518e-03 1.1448272291e-02                                  
4.2880314578e-03 1.1337112015e-02                                  
4.2026385729e-03 1.1226984468e-02                                  
4.1189390449e-03 1.1117881162e-02                                  
4.0368995772e-03 1.1009793653e-02                                  
3.9564875168e-03 1.0902713537e-02                                  
3.8776708423e-03 1.0796632453e-02                                  
3.8004181521e-03 1.0691542084e-02                                  
3.7246986526e-03 1.0587434154e-02                                  
3.6504821472e-03 1.0484300433e-02                                  
3.5777390246e-03 1.0382132735e-02                                  
3.5064402485e-03 1.0280922918e-02                                  
3.4365573460e-03 1.0180662888e-02                                  
3.3680623976e-03 1.0081344594e-02                                  
3.3009280265e-03 9.9829600340e-03                                  
3.2351273885e-03 9.8855012503e-03                                  
3.1706341617e-03 9.7889603337e-03                                  
3.1074225369e-03 9.6933294220e-03                                  
3.0454672076e-03 9.5986007006e-03                                  
2.9847433609e-03 9.5047664030e-03                                  
2.9252266675e-03 9.4118188107e-03                                  
2.8668932732e-03 9.3197502537e-03                                  
2.8097197893e-03 9.2285531107e-03                                  
2.7536832840e-03 9.1382198092e-03                                  
2.6987612738e-03 9.0487428258e-03                                  
2.6449317145e-03 8.9601146860e-03                                  
2.5921729935e-03 8.8723279649e-03                                  
2.5404639209e-03 8.7853752868e-03                                  
2.4897837216e-03 8.6992493258e-03                                  
